time,zone,id,index,name,x,y,z,distance
2026-03-19 07:26:58,134,17326712,632,"Hydra Thief",-14.181,45.079,-79.187,14.64
2026-03-19 07:27:00,134,17326657,577,"Hydra Bard",1.196,89.944,-59.703,0.00
2026-03-19 07:27:45,134,17326711,631,"Hydra White Mage",-18.236,37.308,-79.896,18.10
2026-03-19 07:27:48,134,17326658,578,"Hydra Bard",2.365,82.218,-60.000,33.45
2026-03-19 07:28:56,134,17326659,579,"Hydra Samurai",1.872,82.186,-60.000,33.31
2026-03-19 07:30:17,134,17326661,581,"Vanguard Eye",-3.086,82.512,-59.978,32.99
2026-03-19 07:30:50,134,17326660,580,"Hydra Monk",4.729,83.075,-60.009,34.86
2026-03-19 07:48:35,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.73
2026-03-19 07:48:56,134,17326356,276,"Vanguard Shaman",-267.919,-355.694,-39.650,34.03
2026-03-19 07:48:56,134,17326358,278,"Vanguard Pathfinder",-266.365,-359.936,-39.437,29.54
2026-03-19 07:48:56,134,17326359,279,"Vanguard's Slime",-265.796,-356.592,-39.448,32.70
2026-03-19 07:48:57,134,17326357,277,"Vanguard Enchanter",-269.003,-352.441,-40.006,31.51
2026-03-19 07:48:57,134,17326354,274,"Vanguard Smithy",-257.424,-353.386,-39.260,29.62
2026-03-19 07:48:58,134,17326355,275,"Vanguard Pitfighter",-277.250,-350.488,-39.724,30.28
2026-03-19 07:48:58,134,17326360,280,"Vanguard Maestro",-265.029,-343.950,-39.897,32.80
2026-03-19 07:49:01,134,17326363,283,"Vanguard Armorer",-264.268,-326.117,-39.333,32.95
2026-03-19 07:49:02,134,17326361,281,"Vanguard Enchanter",-256.741,-324.748,-39.238,30.50
2026-03-19 07:49:02,134,17326362,282,"Vanguard Welldigger",-255.139,-322.331,-39.286,33.33
2026-03-19 07:49:02,134,17326464,384,"Goblin Replica",-271.757,-321.242,-39.788,32.24
2026-03-19 07:49:05,134,17326364,284,"Vanguard Shaman",-267.464,-307.839,-40.184,33.76
2026-03-19 07:49:07,134,17326365,285,"Vanguard Armorer",-299.393,-289.766,-40.142,0.00
2026-03-19 07:49:08,134,17326367,287,"Vanguard Ambusher",-291.085,-293.642,-39.990,33.89
2026-03-19 07:49:09,134,17326366,286,"Vanguard Maestro",-285.033,-287.184,-39.800,32.06
2026-03-19 07:49:11,134,17326368,288,"Vanguard Necromancer",-302.307,-279.434,-39.115,34.17
2026-03-19 07:49:11,134,17326369,289,"Vanguard's Avatar",-299.161,-281.141,-39.042,30.97
2026-03-19 07:49:47,134,17326372,292,"Vanguard Smithy",-259.416,-168.880,-40.185,30.13
2026-03-19 07:49:49,134,17326373,293,"Vanguard Smithy",-247.976,-158.737,-39.801,31.44
2026-03-19 07:49:50,134,17326371,291,"Vanguard Armorer",-242.279,-169.194,-39.740,31.17
2026-03-19 07:49:50,134,17326370,290,"Vanguard Welldigger",-242.268,-162.362,-39.996,30.75
2026-03-19 07:49:54,134,17326376,296,"Vanguard Hitman",-227.733,-187.534,-40.000,31.72
2026-03-19 07:49:57,134,17326378,298,"Vanguard Pitfighter",-216.315,-200.389,-39.184,31.27
2026-03-19 07:49:59,134,17326375,295,"Vanguard Ronin",-203.988,-207.740,-39.813,33.31
2026-03-19 07:49:59,134,17326377,297,"Vanguard Pitfighter",-211.679,-213.059,-40.078,32.61
2026-03-19 07:50:00,134,17326383,303,"Vanguard Dragontamer",-208.168,-235.049,-40.152,0.00
2026-03-19 07:50:05,134,17326389,309,"Vanguard Enchanter",-170.039,-192.559,-39.944,29.93
2026-03-19 07:50:05,134,17326390,310,"Vanguard Alchemist",-166.377,-202.353,-39.881,32.12
2026-03-19 07:50:05,134,17326810,730,"???",-174.000,-220.000,-40.250,30.49
2026-03-19 07:50:06,134,17326802,722,"???",-170.314,-178.112,-59.900,32.18
2026-03-19 07:50:06,134,17326391,311,"Vanguard Necromancer",-158.734,-208.431,-39.778,34.67
2026-03-19 07:50:06,134,17326392,312,"Vanguard's Avatar",-158.477,-207.502,-39.825,34.75
2026-03-19 07:50:08,134,17326380,300,"Vanguard Shaman",-161.482,-225.955,-39.395,32.25
2026-03-19 07:50:08,134,17326388,308,"Vanguard Smithy",-154.522,-214.658,-39.549,30.09
2026-03-19 07:50:10,134,17326386,306,"Vanguard Alchemist",-166.234,-235.353,-39.840,33.00
2026-03-19 07:50:11,134,17326381,301,"Vanguard Enchanter",-167.050,-237.902,-39.846,31.74
2026-03-19 07:50:22,134,17326394,314,"Vanguard Ambusher",-76.863,-202.088,-39.999,34.48
2026-03-19 07:50:25,134,17326393,313,"Vanguard Pitfighter",-60.600,-201.093,-39.034,32.06
2026-03-19 07:50:25,134,17326395,315,"Vanguard Shaman",-57.294,-212.416,-40.124,33.74
2026-03-19 07:50:26,134,17326601,521,"Hydra Beastmaster",-98.871,-186.403,-60.080,0.00
2026-03-19 07:50:26,134,17326396,316,"Vanguard Shaman",-55.663,-201.478,-39.234,31.42
2026-03-19 07:50:30,134,17326406,326,"Vanguard Pathfinder",-31.347,-201.333,-39.767,34.02
2026-03-19 07:50:30,134,17326407,327,"Vanguard's Slime",-30.876,-197.939,-39.744,34.21
2026-03-19 07:50:31,134,17326409,329,"Vanguard Welldigger",-26.561,-200.934,-39.456,34.57
2026-03-19 07:50:34,134,17326611,531,"Hydra Ranger",-86.200,-182.966,-59.778,26.45
2026-03-19 07:50:34,134,17326621,541,"Hydra Summoner",-29.637,-167.194,-59.860,32.27
2026-03-19 07:50:34,134,17326609,529,"Hydra Warrior",-83.107,-159.619,-60.000,27.72
2026-03-19 07:50:35,134,17326608,528,"Hydra Warrior",-92.396,-169.362,-60.687,32.02
2026-03-19 07:50:35,134,17326622,542,"Hydra's Avatar",-26.577,-165.403,-59.549,34.15
2026-03-19 07:50:36,134,17326610,530,"Hydra Bard",-89.720,-147.192,-60.141,34.21
2026-03-19 07:50:36,134,17326618,538,"Hydra Monk",-29.493,-152.997,-59.737,32.67
2026-03-19 07:50:36,134,17326614,534,"Hydra White Mage",-34.101,-125.860,-59.719,0.00
2026-03-19 07:50:41,134,17326613,533,"Hydra White Mage",-36.932,-117.662,-60.000,33.19
2026-03-19 07:50:55,134,17326648,568,"Hydra Paladin",-12.566,-43.271,-59.543,0.00
2026-03-19 07:51:03,134,17326629,549,"Vanguard Eye",29.035,-72.188,-59.991,32.81
2026-03-19 07:51:06,134,17326649,569,"Hydra Monk",-8.846,-42.351,-59.757,32.12
2026-03-19 07:51:06,134,17326647,567,"Hydra Paladin",2.960,-41.993,-60.000,32.13
2026-03-19 07:51:27,134,17326626,546,"Hydra Warrior",33.904,-83.817,-59.895,32.15
2026-03-19 07:51:28,134,17326624,544,"Hydra Black Mage",43.772,-73.888,-59.894,33.70
2026-03-19 07:51:29,134,17326625,545,"Hydra Black Mage",46.550,-69.491,-59.877,31.61
2026-03-19 07:51:31,134,17326627,547,"Hydra Dragoon",55.550,-85.942,-59.588,29.66
2026-03-19 07:51:34,134,17326426,346,"Vanguard Tinkerer",61.843,-112.716,-40.072,34.93
2026-03-19 07:51:36,134,17326423,343,"Vanguard Smithy",59.289,-125.381,-40.016,34.99
2026-03-19 07:51:37,134,17326424,344,"Vanguard Pitfighter",49.400,-137.617,-39.862,34.64
2026-03-19 07:51:38,134,17326619,539,"Hydra Monk",7.224,-157.671,-59.758,0.00
2026-03-19 07:51:39,134,17326425,345,"Vanguard Tinkerer",38.762,-143.871,-39.710,32.89
2026-03-19 07:51:40,134,17326616,536,"Hydra Dark Knight",-14.442,-133.663,-60.172,34.48
2026-03-19 07:51:40,134,17326615,535,"Hydra Thief",-15.891,-127.709,-59.867,33.71
2026-03-19 07:51:40,134,17326417,337,"Vanguard Pathfinder",24.062,-151.198,-39.904,33.50
2026-03-19 07:51:41,134,17326418,338,"Vanguard's Slime",22.703,-153.253,-40.002,33.99
2026-03-19 07:51:41,134,17326620,540,"Hydra Ninja",-0.271,-152.094,-59.805,33.07
2026-03-19 07:51:51,134,17326416,336,"Vanguard Maestro",19.378,-165.559,-40.054,34.02
2026-03-19 07:52:08,134,17326412,332,"Vanguard Maestro",12.845,-195.666,-40.483,0.00
2026-03-19 07:55:56,134,17326650,570,"Hydra Thief",-5.177,-44.166,-59.915,33.80
